Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Hour,Minutes,Sales,City,State
204126,iPhone,1,700.0,2019-05-09 16:06:00,"620 7th St, Los Angeles, CA 90001",5,16,6,700.0,Los Angeles,CA 90001
204138,iPhone,1,700.0,2019-05-07 14:06:00,"40 5th St, Los Angeles, CA 90001",5,14,6,700.0,Los Angeles,CA 90001
204144,iPhone,1,700.0,2019-05-17 18:14:00,"897 Cedar St, Los Angeles, CA 90001",5,18,14,700.0,Los Angeles,CA 90001
204148,iPhone,1,700.0,2019-05-13 00:02:00,"268 Highland St, Boston, MA 02215",5,0,2,700.0,Boston,MA 02215
204162,iPhone,1,700.0,2019-05-25 19:51:00,"17 Wilson St, Boston, MA 02215",5,19,51,700.0,Boston,MA 02215
204169,iPhone,1,700.0,2019-05-23 23:22:00,"147 South St, San Francisco, CA 94016",5,23,22,700.0,San Francisco,CA 94016
204170,iPhone,1,700.0,2019-05-20 17:27:00,"432 Elm St, San Francisco, CA 94016",5,17,27,700.0,San Francisco,CA 94016
204271,iPhone,1,700.0,2019-05-28 11:55:00,"839 Spruce St, Atlanta, GA 30301",5,11,55,700.0,Atlanta,GA 30301
204367,iPhone,1,700.0,2019-05-24 21:26:00,"207 Washington St, Los Angeles, CA 90001",5,21,26,700.0,Los Angeles,CA 90001
204419,iPhone,1,700.0,2019-05-15 15:37:00,"612 Spruce St, San Francisco, CA 94016",5,15,37,700.0,San Francisco,CA 94016
204430,iPhone,1,700.0,2019-05-19 13:03:00,"949 Main St, San Francisco, CA 94016",5,13,3,700.0,San Francisco,CA 94016
204452,iPhone,1,700.0,2019-05-09 11:25:00,"874 4th St, Los Angeles, CA 90001",5,11,25,700.0,Los Angeles,CA 90001
204469,iPhone,1,700.0,2019-05-10 12:16:00,"166 Meadow St, Boston, MA 02215",5,12,16,700.0,Boston,MA 02215
204501,iPhone,1,700.0,2019-05-20 21:51:00,"138 Pine St, New York City, NY 10001",5,21,51,700.0,New York City,NY 10001
204536,iPhone,1,700.0,2019-05-22 09:14:00,"36 Lake St, Los Angeles, CA 90001",5,9,14,700.0,Los Angeles,CA 90001
204537,iPhone,1,700.0,2019-05-15 16:38:00,"136 Elm St, Los Angeles, CA 90001",5,16,38,700.0,Los Angeles,CA 90001
204580,iPhone,1,700.0,2019-05-26 10:09:00,"415 Dogwood St, Boston, MA 02215",5,10,9,700.0,Boston,MA 02215
204582,iPhone,1,700.0,2019-05-26 20:58:00,"499 Sunset St, Dallas, TX 75001",5,20,58,700.0,Dallas,TX 75001
204628,iPhone,1,700.0,2019-05-20 13:28:00,"419 Maple St, Dallas, TX 75001",5,13,28,700.0,Dallas,TX 75001
204653,iPhone,1,700.0,2019-05-18 14:45:00,"415 2nd St, San Francisco, CA 94016",5,14,45,700.0,San Francisco,CA 94016
204668,iPhone,1,700.0,2019-05-25 10:02:00,"302 14th St, Austin, TX 73301",5,10,2,700.0,Austin,TX 73301
204686,iPhone,1,700.0,2019-05-23 12:19:00,"53 Cherry St, Dallas, TX 75001",5,12,19,700.0,Dallas,TX 75001
204693,iPhone,1,700.0,2019-05-11 12:47:00,"474 13th St, Boston, MA 02215",5,12,47,700.0,Boston,MA 02215
204745,iPhone,1,700.0,2019-05-27 18:31:00,"204 Madison St, San Francisco, CA 94016",5,18,31,700.0,San Francisco,CA 94016
204759,iPhone,1,700.0,2019-05-05 21:55:00,"139 Jefferson St, Boston, MA 02215",5,21,55,700.0,Boston,MA 02215
204763,iPhone,1,700.0,2019-05-02 20:07:00,"544 Johnson St, San Francisco, CA 94016",5,20,7,700.0,San Francisco,CA 94016
204770,iPhone,1,700.0,2019-05-04 11:58:00,"546 Hickory St, Boston, MA 02215",5,11,58,700.0,Boston,MA 02215
204782,iPhone,1,700.0,2019-05-31 13:42:00,"618 Highland St, Los Angeles, CA 90001",5,13,42,700.0,Los Angeles,CA 90001
204814,iPhone,1,700.0,2019-05-30 20:49:00,"570 2nd St, Los Angeles, CA 90001",5,20,49,700.0,Los Angeles,CA 90001
204818,iPhone,1,700.0,2019-05-01 19:09:00,"211 14th St, Portland, ME 04101",5,19,9,700.0,Portland,ME 04101
204933,iPhone,1,700.0,2019-05-10 13:43:00,"82 4th St, Los Angeles, CA 90001",5,13,43,700.0,Los Angeles,CA 90001
204967,iPhone,1,700.0,2019-05-27 10:45:00,"587 Cherry St, Los Angeles, CA 90001",5,10,45,700.0,Los Angeles,CA 90001
205012,iPhone,1,700.0,2019-05-29 09:34:00,"959 14th St, Los Angeles, CA 90001",5,9,34,700.0,Los Angeles,CA 90001
205016,iPhone,1,700.0,2019-05-17 00:16:00,"482 Forest St, Atlanta, GA 30301",5,0,16,700.0,Atlanta,GA 30301
205044,iPhone,1,700.0,2019-05-30 12:32:00,"752 Spruce St, San Francisco, CA 94016",5,12,32,700.0,San Francisco,CA 94016
205107,iPhone,1,700.0,2019-05-05 20:33:00,"881 Ridge St, San Francisco, CA 94016",5,20,33,700.0,San Francisco,CA 94016
205131,iPhone,1,700.0,2019-05-08 08:43:00,"304 River St, New York City, NY 10001",5,8,43,700.0,New York City,NY 10001
205142,iPhone,1,700.0,2019-05-18 22:53:00,"7 14th St, New York City, NY 10001",5,22,53,700.0,New York City,NY 10001
205291,iPhone,1,700.0,2019-05-19 11:34:00,"870 10th St, San Francisco, CA 94016",5,11,34,700.0,San Francisco,CA 94016
